id_municipio,sigla_uf,regiao,rede_descricao,alunos,indicador_previsto,indicador_real,meta_do_ano,taxa_ano_anterior,risco,gap_previsto_meta,sem_meta,risco_de_nao_atingir_meta,nome_municipio,sigla_uf_dim,perfil,nome_perfil
3137809,MG,Sudeste,Municipal,47,75.82,80.17,68.05,65.73,0.24180000000000001,7.77,False,False,Lambari,MG,1,Consolidado
3138203,MG,Sudeste,Municipal,250,70.97,64.75,60.18,56.24,0.2903,10.79,False,False,Lavras,MG,3,Intermediário
3138401,MG,Sudeste,Estadual,46,70.68,68.39,,53.04,0.2931999999999999,,True,False,Leopoldina,MG,0,Atenção
3138401,MG,Sudeste,Municipal,88,74.59,61.33,62.21,58.67,0.2541,12.38,False,False,Leopoldina,MG,3,Intermediário
3138609,MG,Sudeste,Municipal,35,69.8,61.07,51.94,46.48,0.30200000000000005,17.86,False,False,Lima Duarte,MG,3,Intermediário
3138625,MG,Sudeste,Municipal,43,77.38,65.3,67.61,65.19,0.22620000000000007,9.77,False,False,Limeira do Oeste,MG,1,Consolidado
3138658,MG,Sudeste,Municipal,23,75.39,69.86,66.64,64.02,0.24609999999999999,8.75,False,False,Lontra,MG,1,Consolidado
3138674,MG,Sudeste,Municipal,31,79.79,84.09,80.0,81.62,0.20209999999999995,-0.21,False,True,Luisburgo,MG,1,Consolidado
3138906,MG,Sudeste,Municipal,20,75.4,50.33,64.98,62.01,0.246,10.42,False,False,Machacalis,MG,3,Intermediário
3139003,MG,Sudeste,Municipal,81,74.08,83.95,63.26,59.94,0.2592,10.82,False,False,Machado,MG,3,Intermediário
3139201,MG,Sudeste,Estadual,42,73.86,80.23,,65.16,0.26139999999999997,,True,False,Malacacheta,MG,0,Atenção
3139250,MG,Sudeste,Municipal,23,62.47,78.02,46.38,40.12,0.37529999999999997,16.09,False,False,Mamonas,MG,3,Intermediário
3139300,MG,Sudeste,Estadual,26,71.48,45.69,,57.54,0.2852,,True,False,Manga,MG,0,Atenção
3139300,MG,Sudeste,Municipal,35,53.49,51.34,31.24,24.02,0.46509999999999996,22.25,False,False,Manga,MG,3,Intermediário
3139409,MG,Sudeste,Estadual,170,73.85,79.46,,66.96,0.26150000000000007,,True,False,Manhuaçu,MG,0,Atenção
3139409,MG,Sudeste,Municipal,173,68.42,69.95,53.58,48.41,0.31579999999999997,14.84,False,False,Manhuaçu,MG,3,Intermediário
3139508,MG,Sudeste,Municipal,66,78.12,56.76,70.43,68.6,0.2188,7.69,False,False,Manhumirim,MG,1,Consolidado
3139607,MG,Sudeste,Municipal,78,67.59,75.59,54.88,49.94,0.32409999999999994,12.71,False,False,Mantena,MG,3,Intermediário
3139706,MG,Sudeste,Municipal,20,77.35,88.93,71.64,70.06,0.22650000000000003,5.71,False,False,Maravilhas,MG,1,Consolidado
3139805,MG,Sudeste,Estadual,44,63.12,72.95,,48.92,0.3688,,True,False,Mar de Espanha,MG,0,Atenção
3139904,MG,Sudeste,Municipal,48,75.14,82.37,64.13,60.99,0.24860000000000004,11.01,False,False,Maria da Fé,MG,3,Intermediário
3140001,MG,Sudeste,Estadual,33,73.1,84.89,,60.14,0.269,,True,False,Mariana,MG,0,Atenção
3140001,MG,Sudeste,Municipal,157,70.35,60.96,58.12,53.77,0.2965000000000001,12.23,False,False,Mariana,MG,3,Intermediário
3140100,MG,Sudeste,Municipal,20,77.87,55.91,65.87,63.09,0.22129999999999994,12.0,False,False,Marilac,MG,3,Intermediário
3140159,MG,Sudeste,Municipal,54,78.03,76.72,71.88,70.35,0.2197,6.15,False,False,Mário Campos,MG,1,Consolidado
3140506,MG,Sudeste,Estadual,21,78.14,95.44,,66.89,0.21860000000000002,,True,False,Martinho Campos,MG,1,Consolidado
3140506,MG,Sudeste,Municipal,37,72.47,75.64,60.0,56.02,0.2753,12.47,False,False,Martinho Campos,MG,3,Intermediário
3140530,MG,Sudeste,Municipal,25,79.68,75.42,77.07,76.55,0.20319999999999994,2.61,False,False,Martins Soares,MG,1,Consolidado
3140555,MG,Sudeste,Municipal,27,73.47,78.48,59.04,54.87,0.2653,14.43,False,False,Mata Verde,MG,3,Intermediário
3140704,MG,Sudeste,Municipal,118,71.91,75.26,60.63,56.77,0.28090000000000004,11.28,False,False,Mateus Leme,MG,3,Intermediário
3140803,MG,Sudeste,Municipal,38,73.0,69.1,62.35,58.84,0.27,10.65,False,False,Matias Barbosa,MG,3,Intermediário
3140852,MG,Sudeste,Municipal,39,64.72,37.75,44.2,37.68,0.3528,20.52,False,False,Matias Cardoso,MG,3,Intermediário
3140902,MG,Sudeste,Estadual,61,76.1,88.47,,63.44,0.2390000000000001,,True,False,Matipó,MG,0,Atenção
3140902,MG,Sudeste,Municipal,30,80.92,63.47,80.0,85.52,0.19079999999999997,0.92,False,False,Matipó,MG,1,Consolidado
3141009,MG,Sudeste,Estadual,29,85.3,65.42,,91.55,0.14700000000000002,,True,False,Mato Verde,MG,1,Consolidado
3141009,MG,Sudeste,Municipal,23,74.38,73.45,70.78,69.02,0.2562000000000001,3.6,False,False,Mato Verde,MG,1,Consolidado
3141108,MG,Sudeste,Estadual,35,69.36,68.48,,47.21,0.3064,,True,False,Matozinhos,MG,0,Atenção
3141108,MG,Sudeste,Municipal,75,68.35,53.58,52.79,47.48,0.3165,15.56,False,False,Matozinhos,MG,3,Intermediário
3141405,MG,Sudeste,Municipal,58,77.36,71.05,71.82,70.27,0.22640000000000005,5.54,False,False,Medina,MG,1,Consolidado
3141603,MG,Sudeste,Municipal,20,93.4,76.4,80.0,98.41,0.06599999999999995,13.4,False,False,Mercês,MG,1,Consolidado
3141702,MG,Sudeste,Municipal,26,67.54,73.12,57.61,53.17,0.3245999999999999,9.93,False,False,Mesquita,MG,3,Intermediário
3141801,MG,Sudeste,Municipal,77,77.83,82.53,71.72,70.15,0.2217,6.11,False,False,Minas Novas,MG,1,Consolidado
3142007,MG,Sudeste,Municipal,32,71.66,49.91,62.46,58.98,0.2834,9.2,False,False,Mirabela,MG,3,Intermediário
3142106,MG,Sudeste,Municipal,23,67.04,68.19,52.6,47.26,0.3295999999999999,14.44,False,False,Miradouro,MG,3,Intermediário
3142205,MG,Sudeste,Municipal,22,83.7,72.44,80.0,96.19,0.16299999999999992,3.7,False,False,Miraí,MG,1,Consolidado
3142403,MG,Sudeste,Municipal,30,79.92,69.96,80.0,81.44,0.20079999999999998,-0.08,False,True,Moema,MG,1,Consolidado
3142601,MG,Sudeste,Municipal,24,76.5,88.14,65.54,62.69,0.235,10.96,False,False,Monsenhor Paulo,MG,3,Intermediário
3142700,MG,Sudeste,Estadual,22,73.22,73.8,,56.33,0.26780000000000004,,True,False,Montalvânia,MG,0,Atenção
3142700,MG,Sudeste,Municipal,24,70.47,65.75,53.65,48.49,0.2953,16.82,False,False,Montalvânia,MG,3,Intermediário
3142809,MG,Sudeste,Municipal,76,78.0,56.58,75.58,74.78,0.21999999999999997,2.42,False,False,Monte Alegre de Minas,MG,1,Consolidado
3142908,MG,Sudeste,Estadual,41,81.78,65.73,,85.95,0.18220000000000003,,True,False,Monte Azul,MG,1,Consolidado
3143005,MG,Sudeste,Municipal,41,71.8,83.07,55.11,50.21,0.28200000000000003,16.69,False,False,Monte Belo,MG,3,Intermediário
3143104,MG,Sudeste,Estadual,107,79.07,82.95,,73.43,0.20930000000000004,,True,False,Monte Carmelo,MG,1,Consolidado
3143104,MG,Sudeste,Municipal,39,75.74,77.67,66.33,63.64,0.24260000000000004,9.41,False,False,Monte Carmelo,MG,3,Intermediário
3143203,MG,Sudeste,Municipal,49,65.74,66.8,48.17,42.15,0.3426,17.57,False,False,Monte Santo de Minas,MG,3,Intermediário
3143302,MG,Sudeste,Estadual,463,73.41,75.25,,64.69,0.2659,,True,False,Montes Claros,MG,0,Atenção
3143302,MG,Sudeste,Municipal,701,71.63,75.75,64.62,61.58,0.28370000000000006,7.01,False,False,Montes Claros,MG,3,Intermediário
3143401,MG,Sudeste,Municipal,58,69.66,73.8,58.25,53.93,0.3034,11.41,False,False,Monte Sião,MG,3,Intermediário
3143450,MG,Sudeste,Municipal,23,72.98,86.65,58.49,54.21,0.2702,14.49,False,False,Montezuma,MG,3,Intermediário
3143500,MG,Sudeste,Municipal,27,79.23,55.95,80.0,86.32,0.2077,-0.77,False,True,Morada Nova de Minas,MG,1,Consolidado
3143807,MG,Sudeste,Municipal,23,76.98,87.2,78.23,77.92,0.23019999999999996,-1.25,False,True,Munhoz,MG,1,Consolidado
3143906,MG,Sudeste,Estadual,57,75.46,80.53,,61.41,0.24540000000000006,,True,False,Muriaé,MG,0,Atenção
3143906,MG,Sudeste,Municipal,233,72.4,72.79,62.06,58.49,0.2759999999999999,10.34,False,False,Muriaé,MG,3,Intermediário
3144003,MG,Sudeste,Estadual,56,80.73,85.93,,83.46,0.19269999999999998,,True,False,Mutum,MG,1,Consolidado
3144003,MG,Sudeste,Municipal,43,76.88,80.89,64.53,61.47,0.23120000000000007,12.35,False,False,Mutum,MG,3,Intermediário
3144102,MG,Sudeste,Municipal,58,67.48,82.28,49.23,43.36,0.32519999999999993,18.25,False,False,Muzambinho,MG,3,Intermediário
3144300,MG,Sudeste,Estadual,64,75.22,56.86,,64.92,0.24780000000000002,,True,False,Nanuque,MG,0,Atenção
3144300,MG,Sudeste,Municipal,45,68.15,53.39,56.6,51.97,0.3184999999999999,11.55,False,False,Nanuque,MG,3,Intermediário
3144359,MG,Sudeste,Municipal,24,79.42,50.25,79.61,79.54,0.20579999999999998,-0.19,False,True,Naque,MG,1,Consolidado
3144508,MG,Sudeste,Municipal,29,80.79,79.63,80.0,87.42,0.19209999999999994,0.79,False,False,Nazareno,MG,1,Consolidado
3144607,MG,Sudeste,Municipal,62,70.03,72.79,58.03,53.67,0.29969999999999997,12.0,False,False,Nepomuceno,MG,3,Intermediário
3144656,MG,Sudeste,Municipal,25,71.43,80.41,54.31,49.26,0.28569999999999995,17.12,False,False,Ninheira,MG,3,Intermediário
3144706,MG,Sudeste,Municipal,66,76.7,77.47,63.58,60.32,0.23299999999999998,13.12,False,False,Nova Era,MG,3,Intermediário
3144805,MG,Sudeste,Municipal,287,70.47,77.72,60.62,56.76,0.2953,9.85,False,False,Nova Lima,MG,3,Intermediário
3145000,MG,Sudeste,Municipal,50,76.7,69.8,73.54,72.34,0.23299999999999998,3.16,False,False,Nova Ponte,MG,1,Consolidado
3145059,MG,Sudeste,Municipal,20,64.53,50.43,47.65,41.56,0.3547,16.88,False,False,Nova Porteirinha,MG,3,Intermediário
3145109,MG,Sudeste,Municipal,60,77.0,88.46,71.01,69.3,0.22999999999999998,5.99,False,False,Nova Resende,MG,1,Consolidado
3145208,MG,Sudeste,Municipal,469,66.85,75.25,59.11,54.95,0.3315,7.74,False,False,Nova Serrana,MG,3,Intermediário
3145307,MG,Sudeste,Estadual,55,77.79,74.37,,68.45,0.22209999999999996,,True,False,Novo Cruzeiro,MG,1,Consolidado
3145307,MG,Sudeste,Municipal,42,77.79,83.45,76.27,75.6,0.22209999999999996,1.52,False,False,Novo Cruzeiro,MG,1,Consolidado
3145356,MG,Sudeste,Municipal,22,69.16,59.25,50.62,44.96,0.3084,18.54,False,False,Novo Oriente de Minas,MG,3,Intermediário
3145455,MG,Sudeste,Municipal,25,76.19,96.09,70.12,68.23,0.23809999999999998,6.07,False,False,Olhos-d'Água,MG,1,Consolidado
3145604,MG,Sudeste,Estadual,36,93.24,100.0,,98.44,0.0676000000000001,,True,False,Oliveira,MG,1,Consolidado
3145604,MG,Sudeste,Municipal,74,68.4,77.24,54.71,49.74,0.31599999999999995,13.69,False,False,Oliveira,MG,3,Intermediário
3145877,MG,Sudeste,Municipal,49,75.94,74.35,65.59,62.75,0.24060000000000004,10.35,False,False,Orizânia,MG,3,Intermediário
3145901,MG,Sudeste,Municipal,116,76.41,77.61,67.76,65.37,0.2359,8.65,False,False,Ouro Branco,MG,1,Consolidado
3146008,MG,Sudeste,Municipal,68,76.12,80.62,66.49,63.84,0.2387999999999999,9.63,False,False,Ouro Fino,MG,3,Intermediário
3146107,MG,Sudeste,Estadual,83,83.5,78.16,,79.19,0.16500000000000004,,True,False,Ouro Preto,MG,1,Consolidado
3146107,MG,Sudeste,Municipal,115,70.15,65.66,59.55,55.48,0.2985,10.6,False,False,Ouro Preto,MG,3,Intermediário
3146206,MG,Sudeste,Municipal,23,74.22,95.73,55.99,51.25,0.25780000000000003,18.23,False,False,Ouro Verde de Minas,MG,3,Intermediário
3146255,MG,Sudeste,Municipal,20,72.33,58.83,52.45,47.09,0.27670000000000006,19.88,False,False,Padre Carvalho,MG,3,Intermediário
3146305,MG,Sudeste,Estadual,30,65.72,66.8,,41.47,0.3428,,True,False,Padre Paraíso,MG,0,Atenção
3146305,MG,Sudeste,Municipal,41,67.96,44.39,54.04,48.95,0.3204,13.92,False,False,Padre Paraíso,MG,3,Intermediário
3146503,MG,Sudeste,Municipal,21,76.79,80.26,69.54,67.53,0.23209999999999997,7.25,False,False,Pains,MG,1,Consolidado
3146552,MG,Sudeste,Municipal,29,77.04,79.38,65.4,62.53,0.22959999999999992,11.64,False,False,Pai Pedro,MG,3,Intermediário
3146909,MG,Sudeste,Municipal,40,69.07,82.15,52.46,47.1,0.3093,16.61,False,False,Papagaios,MG,3,Intermediário
3147006,MG,Sudeste,Estadual,124,78.85,74.89,,69.78,0.21150000000000002,,True,False,Paracatu,MG,1,Consolidado
3147006,MG,Sudeste,Municipal,203,76.48,62.2,68.02,65.69,0.23519999999999996,8.46,False,False,Paracatu,MG,1,Consolidado
3147105,MG,Sudeste,Estadual,122,78.35,89.31,,71.63,0.21650000000000003,,True,False,Pará de Minas,MG,1,Consolidado
3147105,MG,Sudeste,Municipal,135,68.31,67.0,57.9,53.51,0.31689999999999996,10.41,False,False,Pará de Minas,MG,3,Intermediário
3147204,MG,Sudeste,Municipal,53,76.39,75.53,65.34,62.45,0.23609999999999998,11.05,False,False,Paraguaçu,MG,3,Intermediário
3147303,MG,Sudeste,Municipal,61,75.68,80.58,63.95,60.77,0.24319999999999997,11.73,False,False,Paraisópolis,MG,3,Intermediário
3147402,MG,Sudeste,Municipal,52,67.94,73.06,53.95,48.84,0.3206,13.99,False,False,Paraopeba,MG,3,Intermediário
3147600,MG,Sudeste,Estadual,29,83.28,75.16,,86.26,0.16720000000000002,,True,False,Passa Quatro,MG,1,Consolidado
3147600,MG,Sudeste,Municipal,20,79.4,65.18,80.0,85.63,0.20599999999999996,-0.6,False,True,Passa Quatro,MG,1,Consolidado
3147709,MG,Sudeste,Municipal,34,80.13,76.91,80.0,80.61,0.1987000000000001,0.13,False,False,Passa Tempo,MG,1,Consolidado
3147907,MG,Sudeste,Estadual,101,76.33,73.87,,59.42,0.23670000000000002,,True,False,Passos,MG,0,Atenção
3147907,MG,Sudeste,Municipal,285,75.25,84.74,67.82,65.45,0.24750000000000005,7.43,False,False,Passos,MG,1,Consolidado
3148004,MG,Sudeste,Estadual,242,77.72,79.4,,70.81,0.2228,,True,False,Patos de Minas,MG,1,Consolidado
3148004,MG,Sudeste,Municipal,132,76.66,84.57,70.88,69.14,0.23340000000000005,5.78,False,False,Patos de Minas,MG,1,Consolidado
3148103,MG,Sudeste,Estadual,55,78.22,46.8,,60.22,0.2178,,True,False,Patrocínio,MG,0,Atenção
3148103,MG,Sudeste,Municipal,252,75.69,80.17,64.83,61.83,0.24309999999999998,10.86,False,False,Patrocínio,MG,3,Intermediário
3148202,MG,Sudeste,Municipal,22,80.06,85.57,73.79,72.64,0.19940000000000002,6.27,False,False,Patrocínio do Muriaé,MG,1,Consolidado
3148301,MG,Sudeste,Municipal,25,73.7,88.27,58.13,53.79,0.263,15.57,False,False,Paula Cândido,MG,3,Intermediário
3148608,MG,Sudeste,Estadual,24,82.7,70.66,,88.41,0.17299999999999993,,True,False,Peçanha,MG,1,Consolidado
3148707,MG,Sudeste,Municipal,58,69.72,67.61,60.83,57.01,0.30279999999999996,8.89,False,False,Pedra Azul,MG,3,Intermediário
3149101,MG,Sudeste,Municipal,24,71.07,91.78,55.01,50.09,0.2893000000000001,16.06,False,False,Pedralva,MG,3,Intermediário
3149150,MG,Sudeste,Municipal,26,59.09,47.08,35.81,28.66,0.4091,23.28,False,False,Pedras de Maria da Cruz,MG,3,Intermediário
3149309,MG,Sudeste,Estadual,66,75.55,92.35,,57.89,0.24450000000000005,,True,False,Pedro Leopoldo,MG,0,Atenção
3149309,MG,Sudeste,Municipal,124,72.52,69.94,62.5,59.02,0.27480000000000004,10.02,False,False,Pedro Leopoldo,MG,3,Intermediário
3149606,MG,Sudeste,Municipal,28,79.46,83.22,66.77,64.18,0.20540000000000003,12.69,False,False,Pequi,MG,3,Intermediário
3149705,MG,Sudeste,Municipal,56,80.22,81.84,80.0,80.06,0.19779999999999998,0.22,False,False,Perdigão,MG,1,Consolidado
3149804,MG,Sudeste,Municipal,69,76.71,84.08,69.85,67.9,0.2329000000000001,6.86,False,False,Perdizes,MG,1,Consolidado
3149903,MG,Sudeste,Municipal,55,79.09,74.75,72.62,71.24,0.20909999999999995,6.47,False,False,Perdões,MG,1,Consolidado
3149952,MG,Sudeste,Municipal,24,68.6,46.27,50.92,45.31,0.31400000000000006,17.68,False,False,Periquito,MG,3,Intermediário
3150158,MG,Sudeste,Municipal,49,72.53,69.95,57.33,52.84,0.27469999999999994,15.2,False,False,Piedade de Caratinga,MG,3,Intermediário
3150505,MG,Sudeste,Municipal,22,78.57,95.28,73.93,72.81,0.21430000000000005,4.64,False,False,Pimenta,MG,1,Consolidado
3150570,MG,Sudeste,Municipal,30,71.24,72.16,53.21,47.98,0.2876000000000001,18.03,False,False,Pintópolis,MG,3,Intermediário
3150703,MG,Sudeste,Municipal,33,73.36,81.22,66.13,63.4,0.26639999999999997,7.23,False,False,Pirajuba,MG,1,Consolidado
3150802,MG,Sudeste,Municipal,38,72.42,78.88,63.43,60.14,0.27579999999999993,8.99,False,False,Piranga,MG,3,Intermediário
3151008,MG,Sudeste,Municipal,34,78.42,88.11,71.05,69.35,0.2158,7.37,False,False,Piranguinho,MG,1,Consolidado
3151107,MG,Sudeste,Municipal,23,75.65,56.79,65.52,62.67,0.24349999999999994,10.13,False,False,Pirapetinga,MG,3,Intermediário
3151206,MG,Sudeste,Estadual,23,74.66,69.72,,63.97,0.25340000000000007,,True,False,Pirapora,MG,0,Atenção
3151206,MG,Sudeste,Municipal,161,69.34,71.12,54.52,49.51,0.3066,14.82,False,False,Pirapora,MG,3,Intermediário
3151305,MG,Sudeste,Municipal,34,78.16,89.53,75.54,74.74,0.21840000000000004,2.62,False,False,Piraúba,MG,1,Consolidado
3151404,MG,Sudeste,Estadual,59,76.04,72.57,,69.01,0.23959999999999992,,True,False,Pitangui,MG,1,Consolidado
3151503,MG,Sudeste,Municipal,105,72.0,67.66,61.04,57.27,0.28,10.96,False,False,Piumhi,MG,3,Intermediário
3151602,MG,Sudeste,Municipal,48,68.65,66.65,51.44,45.91,0.3134999999999999,17.21,False,False,Planura,MG,3,Intermediário
3151701,MG,Sudeste,Municipal,39,80.42,64.44,80.0,81.87,0.19579999999999997,0.42,False,False,Poço Fundo,MG,1,Consolidado
3151800,MG,Sudeste,Estadual,31,74.75,64.33,,58.36,0.25249999999999995,,True,False,Poços de Caldas,MG,0,Atenção
3151800,MG,Sudeste,Municipal,305,69.63,80.68,61.73,58.1,0.3037000000000001,7.9,False,False,Poços de Caldas,MG,3,Intermediário
3152006,MG,Sudeste,Estadual,35,75.78,91.47,,76.18,0.24219999999999997,,True,False,Pompéu,MG,1,Consolidado
3152006,MG,Sudeste,Municipal,44,76.21,61.55,67.62,65.2,0.2379000000000001,8.59,False,False,Pompéu,MG,1,Consolidado
3152105,MG,Sudeste,Estadual,36,65.6,74.89,,41.42,0.3440000000000001,,True,False,Ponte Nova,MG,0,Atenção
3152105,MG,Sudeste,Municipal,120,68.76,76.47,57.17,52.65,0.3123999999999999,11.59,False,False,Ponte Nova,MG,3,Intermediário
3152170,MG,Sudeste,Municipal,32,76.94,63.05,73.78,72.63,0.23060000000000003,3.16,False,False,Ponto dos Volantes,MG,1,Consolidado
3152204,MG,Sudeste,Estadual,87,74.73,74.39,,65.71,0.2526999999999999,,True,False,Porteirinha,MG,0,Atenção
3152204,MG,Sudeste,Municipal,26,73.35,69.13,66.24,63.54,0.26650000000000007,7.11,False,False,Porteirinha,MG,1,Consolidado
3152303,MG,Sudeste,Estadual,20,79.89,95.41,,88.0,0.20109999999999995,,True,False,Porto Firme,MG,1,Consolidado
3152402,MG,Sudeste,Municipal,27,66.0,93.02,47.81,41.74,0.33999999999999997,18.19,False,False,Poté,MG,3,Intermediário
3152501,MG,Sudeste,Estadual,132,66.73,71.88,,46.87,0.3327,,True,False,Pouso Alegre,MG,0,Atenção
3152501,MG,Sudeste,Municipal,266,69.59,73.22,62.41,58.91,0.3040999999999999,7.18,False,False,Pouso Alegre,MG,3,Intermediário
3152600,MG,Sudeste,Municipal,21,78.07,74.43,78.67,78.45,0.21930000000000005,-0.6,False,True,Pouso Alto,MG,1,Consolidado
3152808,MG,Sudeste,Municipal,104,70.58,45.9,59.46,55.38,0.2942,11.12,False,False,Prata,MG,3,Intermediário
3153400,MG,Sudeste,Municipal,44,78.63,71.9,77.76,77.37,0.2137,0.87,False,False,Presidente Olegário,MG,1,Consolidado
3153509,MG,Sudeste,Municipal,30,70.86,83.13,55.63,50.82,0.2914,15.23,False,False,Alto Jequitibá,MG,3,Intermediário
3153608,MG,Sudeste,Municipal,27,70.04,59.36,57.41,52.93,0.2996,12.63,False,False,Prudente de Morais,MG,3,Intermediário
3153905,MG,Sudeste,Municipal,44,71.53,70.09,53.57,48.4,0.28469999999999995,17.96,False,False,Raposos,MG,3,Intermediário
3154002,MG,Sudeste,Municipal,30,75.17,96.55,69.16,67.06,0.24829999999999997,6.01,False,False,Raul Soares,MG,1,Consolidado
3154150,MG,Sudeste,Municipal,21,69.53,95.09,45.77,39.44,0.30469999999999997,23.76,False,False,Reduto,MG,3,Intermediário
3154200,MG,Sudeste,Municipal,23,73.75,86.63,61.52,57.85,0.26249999999999996,12.23,False,False,Resende Costa,MG,3,Intermediário
3154309,MG,Sudeste,Municipal,41,76.1,51.76,72.87,71.54,0.2390000000000001,3.23,False,False,Resplendor,MG,1,Consolidado
3154457,MG,Sudeste,Municipal,25,78.71,63.63,71.24,69.58,0.2129000000000001,7.47,False,False,Riachinho,MG,1,Consolidado
3154507,MG,Sudeste,Municipal,33,76.56,63.64,69.55,67.54,0.23439999999999994,7.01,False,False,Riacho dos Machados,MG,1,Consolidado
3154606,MG,Sudeste,Estadual,179,66.21,64.52,,53.3,0.3379000000000001,,True,False,Ribeirão das Neves,MG,0,Atenção
3154606,MG,Sudeste,Municipal,890,68.13,60.04,59.14,54.99,0.3187000000000001,8.99,False,False,Ribeirão das Neves,MG,3,Intermediário
3154804,MG,Sudeste,Municipal,34,60.45,70.66,46.93,40.74,0.39549999999999996,13.52,False,False,Rio Acima,MG,3,Intermediário
3154903,MG,Sudeste,Municipal,31,75.37,67.07,63.0,59.63,0.24629999999999996,12.37,False,False,Rio Casca,MG,3,Intermediário
3155405,MG,Sudeste,Municipal,32,71.27,55.84,45.41,39.03,0.2873,25.86,False,False,Rio Novo,MG,3,Intermediário
3155504,MG,Sudeste,Municipal,65,79.9,53.11,78.89,78.7,0.20099999999999996,1.01,False,False,Rio Paranaíba,MG,1,Consolidado
3155603,MG,Sudeste,Municipal,78,75.74,80.94,74.39,73.36,0.24260000000000004,1.35,False,False,Rio Pardo de Minas,MG,1,Consolidado
3155702,MG,Sudeste,Municipal,29,78.43,82.64,77.46,77.01,0.2156999999999999,0.97,False,False,Rio Piracicaba,MG,1,Consolidado
3155801,MG,Sudeste,Municipal,40,76.4,85.24,67.71,65.31,0.236,8.69,False,False,Rio Pomba,MG,1,Consolidado
3156007,MG,Sudeste,Municipal,24,65.29,64.32,49.66,43.86,0.34709999999999996,15.63,False,False,Rio Vermelho,MG,3,Intermediário
3156304,MG,Sudeste,Municipal,43,71.45,83.73,50.42,44.73,0.2855,21.03,False,False,Rodeiro,MG,3,Intermediário
3156700,MG,Sudeste,Municipal,350,68.86,72.35,60.94,57.15,0.3114,7.92,False,False,Sabará,MG,3,Intermediário
3156809,MG,Sudeste,Estadual,22,75.51,78.32,,57.62,0.2448999999999999,,True,False,Sabinópolis,MG,0,Atenção
3156908,MG,Sudeste,Municipal,91,74.25,73.19,66.63,64.01,0.25749999999999995,7.62,False,False,Sacramento,MG,1,Consolidado
3157005,MG,Sudeste,Municipal,120,77.72,71.9,74.1,73.01,0.2228,3.62,False,False,Salinas,MG,1,Consolidado
3157104,MG,Sudeste,Municipal,26,69.62,57.34,49.57,43.75,0.30379999999999996,20.05,False,False,Salto da Divisa,MG,3,Intermediário
3157203,MG,Sudeste,Municipal,80,78.08,63.13,71.52,69.91,0.21920000000000006,6.56,False,False,Santa Bárbara,MG,1,Consolidado
3157252,MG,Sudeste,Municipal,33,72.57,59.49,,61.75,0.2743000000000001,,True,False,Santa Bárbara do Leste,MG,0,Atenção
3157336,MG,Sudeste,Municipal,21,76.0,37.61,66.51,63.86,0.24,9.49,False,False,Santa Cruz de Minas,MG,3,Intermediário
3157708,MG,Sudeste,Municipal,71,73.72,55.5,65.71,62.9,0.26280000000000003,8.01,False,False,Santa Juliana,MG,3,Intermediário
3157807,MG,Sudeste,Estadual,143,70.31,61.78,,53.75,0.29689999999999994,,True,False,Santa Luzia,MG,0,Atenção
3157807,MG,Sudeste,Municipal,630,66.33,71.55,56.2,51.5,0.3367,10.13,False,False,Santa Luzia,MG,3,Intermediário
3157906,MG,Sudeste,Municipal,64,76.9,63.58,73.24,71.98,0.23099999999999998,3.66,False,False,Santa Margarida,MG,1,Consolidado
3158003,MG,Sudeste,Municipal,26,71.9,96.32,58.85,54.64,0.2809999999999999,13.05,False,False,Santa Maria de Itabira,MG,3,Intermediário
3158201,MG,Sudeste,Estadual,25,82.45,91.12,,84.43,0.1755,,True,False,Santa Maria do Suaçuí,MG,1,Consolidado
3158904,MG,Sudeste,Municipal,21,80.23,76.24,80.0,90.59,0.1977,0.23,False,False,Santana do Manhuaçu,MG,1,Consolidado
3158953,MG,Sudeste,Municipal,120,76.07,66.41,71.41,69.78,0.23930000000000007,4.66,False,False,Santana do Paraíso,MG,1,Consolidado
3159001,MG,Sudeste,Municipal,20,78.65,83.95,64.05,60.89,0.2134999999999999,14.6,False,False,Santana do Riacho,MG,3,Intermediário
3159357,MG,Sudeste,Municipal,20,75.73,64.34,64.4,61.31,0.24269999999999992,11.33,False,False,Santa Rita de Minas,MG,3,Intermediário
3159605,MG,Sudeste,Estadual,25,81.11,100.0,,90.34,0.18889999999999996,,True,False,Santa Rita do Sapucaí,MG,1,Consolidado
3159605,MG,Sudeste,Municipal,84,65.67,70.61,54.67,49.69,0.34329999999999994,11.0,False,False,Santa Rita do Sapucaí,MG,3,Intermediário
3159803,MG,Sudeste,Municipal,66,78.07,58.93,72.24,70.78,0.21930000000000005,5.83,False,False,Santa Vitória,MG,1,Consolidado
3159902,MG,Sudeste,Municipal,53,82.28,80.28,80.0,83.75,0.17720000000000002,2.28,False,False,Santo Antônio do Amparo,MG,1,Consolidado
3160306,MG,Sudeste,Municipal,28,71.33,66.5,65.75,62.95,0.28670000000000007,5.58,False,False,Santo Antônio do Jacinto,MG,1,Consolidado
3160405,MG,Sudeste,Municipal,112,78.61,85.55,80.0,82.37,0.21389999999999998,-1.39,False,True,Santo Antônio do Monte,MG,1,Consolidado
3160454,MG,Sudeste,Municipal,22,80.86,49.29,78.39,78.11,0.19140000000000001,2.47,False,False,Santo Antônio do Retiro,MG,1,Consolidado
